date,open,high,low,close,adj_close,volume,ticker
2024-04-12,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,174.79669189453125,101670900,AAPL
2024-04-15,175.36000061035156,176.6300048828125,172.5,172.69000244140625,170.97503662109375,73531800,AAPL
2024-04-16,171.75,173.75999450683594,168.27000427246094,169.3800048828125,167.69790649414062,73711200,AAPL
2024-04-17,169.61000061035156,170.64999389648438,168.0,168.0,166.33160400390625,50901200,AAPL
2024-04-18,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,165.38113403320312,43122900,AAPL
2024-04-19,166.2100067138672,166.39999389648438,164.0800018310547,165.0,163.36141967773438,68149400,AAPL
2024-04-22,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,164.1930694580078,48116400,AAPL
2024-04-23,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,165.24253845214844,49537800,AAPL
2024-04-24,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,167.34146118164062,48251800,AAPL
2024-04-25,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,168.2028350830078,50558300,AAPL
2024-04-26,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,167.6186981201172,44838400,AAPL
2024-04-29,173.3699951171875,176.02999877929688,173.10000610351562,173.5,171.7769775390625,68169400,AAPL
2024-04-30,173.3300018310547,174.99000549316406,170.0,170.3300018310547,168.6384735107422,65934800,AAPL
2024-05-01,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,167.6186981201172,50383100,AAPL
2024-05-02,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,171.31166076660156,94214900,AAPL
2024-05-03,186.64999389648438,187.0,182.66000366210938,183.3800048828125,181.55885314941406,163224100,AAPL
2024-05-06,182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,179.90545654296875,78569700,AAPL
2024-05-07,183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,180.58859252929688,77305800,AAPL
2024-05-08,182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,180.92523193359375,45057100,AAPL
2024-05-09,182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,182.73703002929688,48983000,AAPL
2024-05-10,184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,181.47792053222656,50759500,AAPL
2024-05-13,185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,184.6802215576172,72044800,AAPL
2024-05-14,187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,185.82034301757812,52393600,AAPL
2024-05-15,187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,188.09066772460938,70400000,AAPL
2024-05-16,190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,188.20960998535156,52845200,AAPL
2024-05-17,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,188.23936462402344,41282900,AAPL
2024-05-20,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,189.39932250976562,44361300,AAPL
2024-05-21,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,190.6980743408203,42309400,AAPL
2024-05-22,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,189.26051330566406,34648500,AAPL
2024-05-23,190.97999572753906,191.0,186.6300048828125,186.8800048828125,185.27508544921875,51005900,AAPL
2024-05-24,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,188.3484344482422,36327000,AAPL
2024-05-28,191.50999450683594,193.0,189.10000610351562,189.99000549316406,188.3583526611328,52280100,AAPL
2024-05-29,189.61000061035156,192.25,189.50999450683594,190.2899932861328,188.65577697753906,53068000,AAPL
2024-05-30,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,189.6471710205078,49889100,AAPL
2024-05-31,191.44000244140625,192.57000732421875,189.91000366210938,192.25,190.59896850585938,75158300,AAPL
2024-06-03,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,192.36366271972656,50080500,AAPL
2024-06-04,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,192.68092346191406,47471400,AAPL
2024-06-05,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,194.18785095214844,54156800,AAPL
2024-06-06,195.69000244140625,196.5,194.1699981689453,194.47999572753906,192.80979919433594,41181800,AAPL
2024-06-07,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,195.1990966796875,53103900,AAPL
2024-06-10,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,191.4614715576172,97010200,AAPL
2024-06-11,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,205.37098693847656,172373300,AAPL
2024-06-12,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,211.24014282226562,198134300,AAPL
2024-06-13,214.74000549316406,216.75,211.60000610351562,214.24000549316406,212.4000701904297,97862700,AAPL
2024-06-14,213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,210.66514587402344,70122700,AAPL
2024-06-17,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,214.80921936035156,93728300,AAPL
2024-06-18,217.58999633789062,218.6300048828125,213.0,214.2899932861328,212.4496612548828,79943300,AAPL
2024-06-20,213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,207.87924194335938,86172500,AAPL
2024-06-21,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,205.70803833007812,241805100,AAPL
2024-06-24,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,206.35247802734375,80727000,AAPL
2024-06-25,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,207.2744903564453,55549700,AAPL
2024-06-26,211.5,214.86000061035156,210.63999938964844,213.25,211.41859436035156,66213200,AAPL
2024-06-27,214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,212.26129150390625,49772700,AAPL
2024-06-28,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,208.8111572265625,82542700,AAPL
2024-07-01,212.08999633789062,217.50999450683594,211.9199981689453,216.75,214.88851928710938,60402900,AAPL
2024-07-02,216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,218.37831115722656,58046200,AAPL
2024-07-03,220.0,221.5500030517578,219.02999877929688,221.5500030517578,219.6473388671875,37369800,AAPL
2024-07-05,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,224.3961639404297,60412400,AAPL
2024-07-08,227.08999633789062,227.85000610351562,223.25,227.82000732421875,225.8634490966797,59085900,AAPL
2024-07-09,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,226.71607971191406,48076100,AAPL
2024-07-10,229.3000030517578,233.0800018310547,229.25,232.97999572753906,230.97914123535156,62627700,AAPL
2024-07-11,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,225.61563110351562,64710600,AAPL
2024-07-12,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,228.56008911132812,53046500,AAPL
2024-07-15,236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,232.38694763183594,62631300,AAPL
2024-07-16,235.0,236.27000427246094,232.3300018310547,234.82000732421875,232.8033447265625,43234300,AAPL
2024-07-17,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,226.9143829345703,57345900,AAPL
2024-07-18,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,222.2547149658203,66034600,AAPL
2024-07-19,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,222.3836212158203,49151500,AAPL
2024-07-22,227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,222.03660583496094,48201800,AAPL
2024-07-23,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,223.07760620117188,39960300,AAPL
2024-07-24,224.0,224.8000030517578,217.1300048828125,218.5399932861328,216.66317749023438,61777600,AAPL
2024-07-25,218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,215.62216186523438,51391200,AAPL
2024-07-26,218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,216.08816528320312,41601300,AAPL
2024-07-29,216.9600067138672,219.3000030517578,215.75,218.24000549316406,216.36575317382812,36311800,AAPL
2024-07-30,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,216.92091369628906,41643800,AAPL
2024-07-31,221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,220.17276000976562,50036300,AAPL
2024-08-01,224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,216.48471069335938,62501000,AAPL
2024-08-02,219.14999389648438,225.60000610351562,217.7100067138672,219.86000061035156,217.97183227539062,105568600,AAPL
2024-08-05,199.08999633789062,213.5,196.0,209.27000427246094,207.47279357910156,119548600,AAPL
2024-08-06,205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,205.45028686523438,69660500,AAPL
2024-08-07,206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,208.01805114746094,63516400,AAPL
2024-08-08,213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,211.47808837890625,47161100,AAPL
2024-08-09,212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,214.3829345703125,42201600,AAPL
2024-08-12,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,215.91146850585938,38028100,AAPL
2024-08-13,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,219.62364196777344,44155300,AAPL
2024-08-14,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,220.07028198242188,41960600,AAPL
2024-08-15,224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,223.04795837402344,46414000,AAPL
2024-08-16,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,224.36807250976562,44340200,AAPL
2024-08-19,225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,224.20925903320312,40687800,AAPL
2024-08-20,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,224.82464599609375,30299000,AAPL
2024-08-21,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,224.7154541015625,34765500,AAPL
2024-08-22,227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,222.85940551757812,43695300,AAPL
2024-08-23,225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,225.1521759033203,38677300,AAPL
2024-08-26,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,225.48965454101562,30602200,AAPL
2024-08-27,226.0,228.85000610351562,224.88999938964844,228.02999877929688,226.33334350585938,35934600,AAPL
2024-08-28,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,224.80477905273438,38052200,AAPL
2024-08-29,230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,228.08026123046875,51906300,AAPL
2024-08-30,230.19000244140625,230.39999389648438,227.47999572753906,229.0,227.29611206054688,52990800,AAPL
2024-09-03,228.5500030517578,229.0,221.1699981689453,222.77000427246094,221.1124725341797,50190600,AAPL
2024-09-04,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,219.20677185058594,43840200,AAPL
2024-09-05,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,220.7253875732422,36615400,AAPL
2024-09-06,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,219.17698669433594,48423000,AAPL
2024-09-09,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,219.26632690429688,67180000,AAPL
2024-09-10,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,218.47227478027344,51591000,AAPL
2024-09-11,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,221.0032958984375,44587100,AAPL
2024-09-12,222.5,223.5500030517578,219.82000732421875,222.77000427246094,221.1124725341797,37455600,AAPL
2024-09-13,223.5800018310547,224.0399932861328,221.91000366210938,222.5,220.84445190429688,36766600,AAPL
2024-09-16,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,214.71047973632812,59357400,AAPL
2024-09-17,215.75,216.89999389648438,214.5,216.7899932861328,215.17697143554688,45519300,AAPL
2024-09-18,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,219.04794311523438,59894900,AAPL
2024-09-19,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,227.16708374023438,66781300,AAPL
2024-09-20,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,226.5020751953125,318679900,AAPL
2024-09-23,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,224.7849578857422,54146000,AAPL
2024-09-24,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,225.67825317382812,43556100,AAPL
2024-09-25,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,224.68569946289062,42308700,AAPL
2024-09-26,227.3000030517578,228.5,225.41000366210938,227.52000427246094,225.8271484375,36636700,AAPL
2024-09-27,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,226.09510803222656,34026000,AAPL
2024-09-30,230.0399932861328,233.0,229.64999389648438,233.0,231.26637268066406,54541900,AAPL
2024-10-01,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,224.52687072753906,63285000,AAPL
2024-10-02,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,225.0926513671875,32880600,AAPL
2024-10-03,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,223.99087524414062,34044200,AAPL
2024-10-04,227.89999389648438,228.0,224.1300048828125,226.8000030517578,225.1125030517578,37245100,AAPL
2024-10-07,224.5,225.69000244140625,221.3300018310547,221.69000244140625,220.04051208496094,39505400,AAPL
2024-10-08,224.3000030517578,225.97999572753906,223.25,225.77000427246094,224.0901641845703,31855700,AAPL
2024-10-09,225.22999572753906,229.75,224.8300018310547,229.5399932861328,227.8321075439453,33591100,AAPL
2024-10-10,227.77999877929688,229.5,227.1699981689453,229.0399932861328,227.33584594726562,28183500,AAPL
2024-10-11,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,225.85691833496094,31759200,AAPL
2024-10-14,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,229.5790252685547,39882100,AAPL
2024-10-15,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,232.11004638671875,64751400,AAPL
2024-10-16,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,230.05543518066406,34082200,AAPL
2024-10-17,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,230.4226837158203,32993800,AAPL
2024-10-18,236.17999267578125,236.17999267578125,234.00999450683594,235.0,233.25148010253906,46431500,AAPL
2024-10-21,234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,234.72047424316406,36254500,AAPL
2024-10-22,233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,234.10508728027344,38846600,AAPL
2024-10-23,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,229.0430145263672,52287000,AAPL
2024-10-24,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,228.85446166992188,31109500,AAPL
2024-10-25,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,229.68820190429688,38802300,AAPL
2024-10-28,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,231.6633758544922,36087100,AAPL
2024-10-29,233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,231.93136596679688,35417200,AAPL
2024-10-30,232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,228.38795471191406,47070900,AAPL
2024-10-31,229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,224.22911071777344,64370100,AAPL
2024-11-01,220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938,221.25143432617188,65276700,AAPL
2024-11-04,220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594,220.35812377929688,44944500,AAPL
2024-11-05,221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,221.78741455078125,28111300,AAPL
2024-11-06,222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312,221.06285095214844,54561100,AAPL
2024-11-07,224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906,225.7874298095703,42137700,AAPL
2024-11-08,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,225.5191650390625,38328800,AAPL
2024-11-11,225.0,225.6999969482422,221.5,224.22999572753906,222.8064727783203,42005600,AAPL
2024-11-12,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,222.8064727783203,40398300,AAPL
2024-11-13,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,223.69082641601562,48566200,AAPL
2024-11-14,225.02000427246094,228.8699951171875,225.0,228.22000122070312,226.77114868164062,44923900,AAPL
2024-11-15,226.39999389648438,226.9199981689453,224.27000427246094,225.0,223.5715789794922,47923700,AAPL
2024-11-18,225.25,229.74000549316406,225.1699981689453,228.02000427246094,226.57241821289062,44633700,AAPL
2024-11-19,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,226.8307647705078,36211800,AAPL
2024-11-20,228.05999755859375,229.92999267578125,225.88999938964844,229.0,227.5461883544922,35169600,AAPL
2024-11-21,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,227.06927490234375,42108300,AAPL
2024-11-22,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,228.41067504882812,38168300,AAPL
2024-11-25,231.4600067138672,233.25,229.74000549316406,232.8699951171875,231.39163208007812,90152800,AAPL
2024-11-26,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,233.56773376464844,45986200,AAPL
2024-11-27,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,233.4385528564453,33498400,AAPL
2024-11-29,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,235.82333374023438,28481400,AAPL
2024-12-02,237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,238.06893920898438,48137100,AAPL
2024-12-03,239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,241.1095428466797,38861000,AAPL
2024-12-04,242.8699951171875,244.11000061035156,241.25,243.00999450683594,241.4672393798828,44383900,AAPL
2024-12-05,243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,241.49703979492188,40033900,AAPL
2024-12-06,242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,241.29832458496094,36870600,AAPL
2024-12-09,241.8300018310547,247.24000549316406,241.75,246.75,245.1835174560547,44649200,AAPL
2024-12-10,246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,246.197021484375,36914800,AAPL
2024-12-11,247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,244.92515563964844,45205800,AAPL
2024-12-12,246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,246.38583374023438,32777500,AAPL
2024-12-13,247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,246.55474853515625,33155300,AAPL
2024-12-16,247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328,249.44627380371094,51694800,AAPL
2024-12-17,250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906,251.8707733154297,51356400,AAPL
2024-12-18,252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578,246.47525024414062,56774100,AAPL
2024-12-19,247.5,252.0,247.08999633789062,249.7899932861328,248.20420837402344,60882300,AAPL
2024-12-20,248.0399932861328,255.0,245.69000244140625,254.49000549316406,252.87437438964844,147495300,AAPL
2024-12-23,254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094,253.6494140625,40858800,AAPL
2024-12-24,255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125,256.5608215332031,23234700,AAPL
2024-12-26,258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,257.3756103515625,27237100,AAPL
2024-12-27,257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062,253.96739196777344,42355300,AAPL
2024-12-30,252.22999572753906,253.5,250.75,252.1999969482422,250.5989227294922,35557500,AAPL
2024-12-31,252.44000244140625,253.27999877929688,249.42999267578125,250.4199981689453,248.83021545410156,39480700,AAPL
2024-01-02,169.08999633789062,172.1699981689453,168.91000366210938,172.0800018310547,163.00933837890625,9977400,JPM
2024-01-03,171.86000061035156,172.0399932861328,170.3699951171875,171.3300018310547,162.29888916015625,9852300,JPM
